권역,약국명,전화번호,도로명주소,지번주소,우편번호,인허가일자,영업상태
경기,다정약국,031-464-7588,"경기도 안양시 만안구 안양로 119, 계양빌딩 (안양동)",경기도 안양시 만안구 안양동 548-1 계양빌딩,14093,2021-07-28,영업/정상
경기,삼원약국,031-443-1053,경기도 안양시 만안구 박달로545번길 46 (안양동),경기도 안양시 만안구 안양동 825-1,13988,2013-08-19,영업/정상
경기,노들약국,031-443-3001,"경기도 안양시 만안구 냉천로 125, 3-3상가동 2층 201호 (안양동, 안양어반포레자연앤이편한세상 3단지)",경기도 안양시 만안구 안양동 618-12 안양어반포레자연앤이편한세상 3단지,14029,2025-04-29,영업/정상
경기,정성가득약국,031-384-0561,"경기도 안양시 동안구 시민대로160번길 20, 평촌롯데식품관 1층 (호계동)",경기도 안양시 동안구 호계동 1053-1 평촌롯데식품관 1층,14073,2024-07-22,영업/정상
경기,이레약국,031-381-1197,"경기도 안양시 동안구 관평로170번길 33, 평촌주공공이 109호 (관양동)",경기도 안양시 동안구 관양동 1606 평촌주공공이 109호,14066,2024-05-02,영업/정상
경기,뉴그랜드약국,031-476-2361,"경기도 안양시 동안구 관평로 315-1, 1층 (관양동)",경기도 안양시 동안구 관양동 1399-2,13936,2025-09-02,영업/정상
경기,스마일약국,031-387-0560,"경기도 안양시 동안구 평촌대로 142, 203호 (평촌동, 평촌트윈마트)",경기도 안양시 동안구 평촌동,14103,2015-11-09,영업/정상
경기,대원약국,031-385-0078,"경기도 안양시 동안구 귀인로 253, 초원대원아파트 대원종합상가 (평촌동)",경기도 안양시 동안구 평촌동 898-6 초원대원아파트 대원종합상가,14070,2018-06-19,영업/정상
경기,다보온누리약국,031-446-3936,"경기도 안양시 만안구 안양천서로 177, 지하1층 (안양동, 래미안 안양 메가트리아)",경기도 안양시 만안구 안양동 1393 래미안 안양 메가트리아,14038,2023-04-24,영업/정상
경기,평촌하늘약국,031-385-1649,"경기도 안양시 동안구 관평로182번길 54, 평촌벌말프라자 103호 (관양동)",경기도 안양시 동안구 관양동 1604-4 평촌벌말프라자 103호,14066,2022-05-11,영업/정상
경기,나라온누리약국,031-386-1057,"경기도 안양시 동안구 평촌대로243번길 30, 샤크존 A138호 (비산동)",경기도 안양시 동안구 비산동 1110-1 샤크존,14047,2024-01-18,영업/정상
경기,안양튼튼동물약국,031-386-1256,경기도 안양시 동안구 관평로 314 (관양동),경기도 안양시 동안구 관양동 1403-5,13937,2019-10-28,영업/정상
경기,신라약국,031-381-1563,"경기도 안양시 동안구 관평로 227, 한가람아파트 상가동 108호 (관양동)",경기도 안양시 동안구 관양동 1589-1 한가람아파트 상가동,14052,2019-02-25,영업/정상
경기,백화점약국,031-465-9566,"경기도 안양시 동안구 관악대로 91, 대림타워 102호 (비산동)",경기도 안양시 동안구 비산동 554-2 대림타워 102호,13925,2024-07-22,영업/정상
경기,나우(now)백화점약국,031-441-8846,"경기도 안양시 만안구 안양로 300, 1층 일부호 (안양동)",경기도 안양시 만안구 안양동 674-122,13992,2025-02-12,영업/정상
경기,석수약국,031-472-4115,"경기도 안양시 만안구 안양로 443, 102호 (석수동)",경기도 안양시 만안구 석수동 314-9,13970,2023-05-17,영업/정상
경기,평촌태평양약국,031-384-2890,경기도 안양시 동안구 평촌대로227번길 50 (호계동),경기도 안양시 동안구 호계동 1041-3 명성빌딩,14072,2004-03-30,영업/정상
경기,레몬약국,031-466-1903,"경기도 안양시 동안구 비산로 18, 106호 (비산동)",경기도 안양시 동안구 비산동 515-2,13924,2022-08-05,영업/정상
경기,세종온누리약국,031-449-6679,경기도 안양시 만안구 안양로 148 (안양동),경기도 안양시 만안구 안양동 517,14034,2023-06-14,영업/정상
경기,대명약국,031-385-8596,"경기도 안양시 동안구 평촌대로223번길 64, 1층 (호계동)",경기도 안양시 동안구 호계동 1045-2,14072,2015-07-29,영업/정상
경기,우리온누리약국,031-386-0491,경기도 안양시 동안구 동안로 128 (호계동),경기도 안양시 동안구 호계동 1045,14072,2019-09-05,영업/정상
경기,오렌지약국,031-447-0134,경기도 안양시 만안구 안양로 339 (안양동),경기도 안양시 만안구 안양동 695-208,14006,2013-07-12,영업/정상
경기,중앙시장약국,031-465-3317,경기도 안양시 만안구 안양로 305 (안양동),경기도 안양시 만안구 안양동 676-10,14001,2013-08-12,영업/정상
경기,웰빙프라자약국,031-381-8284,경기도 안양시 동안구 평촌대로 131 (호계동),경기도 안양시 동안구 호계동 1058-7 아카데미센타 101호,14099,2005-02-07,영업/정상
경기,새봄온누리약국,031-381-8278,"경기도 안양시 동안구 평촌대로211번길 16, 삼희월드프라자 108호 (호계동)",경기도 안양시 동안구 호계동 1048-2 삼희월드프라자,14072,2023-02-24,영업/정상
경기,아민약국,031-388-5535,"경기도 안양시 동안구 시민대로 300, 지상1층 (관양동, 이마트평촌점)",경기도 안양시 동안구 관양동 1608,14066,2017-10-13,영업/정상
경기,평촌범계약국,031-388-9561,"경기도 안양시 동안구 시민대로 202, 1층 103호 (호계동, 에메랄드빌딩)",경기도 안양시 동안구 호계동 1042 에머랄드빌딩 103호,14072,2015-08-24,영업/정상
경기,인진약국,031-454-9819,경기도 안양시 동안구 경수대로570번길 9 (호계동),경기도 안양시 동안구 호계동 986-26,14109,2013-08-19,영업/정상
경기,햇빛약국,031-468-6408,경기도 안양시 만안구 박달로 521 (박달동),경기도 안양시 만안구 박달동 19-4,13987,2013-07-30,영업/정상
경기,삼영약국,031-466-1653,경기도 안양시 만안구 안양로 260 (안양동),경기도 안양시 만안구 안양동 622-303,13996,2024-12-30,영업/정상
경기,범계백두산약국,031-427-1440,"경기도 안양시 동안구 시민대로 138, 1층 104호 (호계동)",경기도 안양시 동안구 호계동 904,14077,2025-07-07,영업/정상
경기,영진약국,031-442-6712,"경기도 안양시 만안구 문예로 50, 104호 (안양동, 한림시티빌아파트)",경기도 안양시 만안구 안양동 532-3 한림시티빌아파트 104호,14035,2013-07-22,영업/정상
경기,동편약국,031-426-1119,"경기도 안양시 동안구 동편로 136, 106호 (관양동, 경진빌딩)",경기도 안양시 동안구 관양동 1677 경진빌딩 106호,13928,2015-10-26,영업/정상
경기,평촌수약국,031-387-3375,"경기도 안양시 동안구 시민대로 214, 다운타운빌딩 104호 (호계동)",경기도 안양시 동안구 호계동 1043-1 다운타운빌딩,14072,2022-08-08,영업/정상
경기,신덕천약국,031-446-4278,"경기도 안양시 동안구 관악대로 72, 1층 (비산동)",경기도 안양시 동안구 비산동 558-1,13955,2024-06-28,영업/정상
경기,해림약국,031-429-3361,"경기도 안양시 동안구 흥안대로145번길 145, 평촌더샵아이파크 상가동 101호 (호계동)",경기도 안양시 동안구 호계동 1291,14109,2026-07-07,영업/정상
경기,삼덕공원약국,031-465-3675,"경기도 안양시 만안구 병목안로 20, 스페이스타워 1층 101호 (안양동)",경기도 안양시 만안구 안양동 782-18 스페이스타워,14001,2022-08-29,영업/정상
경기,안세약국,031-421-3720,"경기도 안양시 동안구 관악대로 349, 1층 (관양동)",경기도 안양시 동안구 관양동 1422-12,13938,2023-02-28,영업/정상
경기,브이원약국,031-342-4372,"경기도 안양시 동안구 엘에스로116번길 118, 안양2차 SK V1 center 122호 (호계동)",경기도 안양시 동안구 호계동 555-34 안양2차 SK V1 center 122호,14118,2021-11-29,영업/정상
경기,삼덕공원약국,031-465-3675,"경기도 안양시 만안구 병목안로 20, 스페이스타워 101호 (안양동)",경기도 안양시 만안구 안양동 782-18 스페이스타워 101호,14001,2020-06-15,영업/정상
경기,뉴키즈맘약국,031-383-9961,"경기도 안양시 동안구 관악대로 272, A-117호 (비산동, 비산동키즈맘센터)",경기도 안양시 동안구 비산동 1059 키즈맘센터 A-117호,13944,2017-05-19,영업/정상
경기,365박달온누리약국,031-465-3512,"경기도 안양시 만안구 양화로 112, 101호 (박달동, 상민빌딩)",경기도 안양시 만안구 박달동 19-4,13987,2016-04-15,영업/정상
경기,삼아약국,031-474-1077,"경기도 안양시 만안구 경수대로 1193, 107호 (석수동, 대림아파트상가)",경기도 안양시 만안구 석수동 182-2 대림아파트상가 107호,13961,2004-03-15,영업/정상
경기,늘벗온누리약국,031-422-6873,경기도 안양시 동안구 관평로 319 (관양동),경기도 안양시 동안구 관양동 1397-9,13936,2013-08-10,영업/정상
경기,100세건강약국,031-465-1320,"경기도 안양시 만안구 안양로 408, 1층 (안양동)",경기도 안양시 만안구 안양동 856-4 1층,13989,2016-01-06,영업/정상
경기,오성약국,031-469-6917,경기도 안양시 만안구 양화로 25 (안양동),경기도 안양시 만안구 안양동 966-22,14011,2024-11-22,영업/정상
경기,호계제일약국,031-687-8744,"경기도 안양시 동안구 경수대로 454, 유환프라자 102호 (호계동)",경기도 안양시 동안구 호계동 804-9 유환프라자 102호,14125,2024-10-04,영업/정상
경기,건강약국,031-421-3707,"경기도 안양시 동안구 동편로 6, 110호 (관양동, 스마트프라자)",경기도 안양시 동안구 관양동 1725-1,13929,2017-06-27,영업/정상
경기,365달빛약국,031-385-3856,"경기도 안양시 동안구 경수대로 876, 1층 일부(4,5)호 (비산동)",경기도 안양시 동안구 비산동 422-12,13954,2024-08-27,영업/정상
경기,명진약국,031-441-4656,경기도 안양시 만안구 안양로 147 (안양동),경기도 안양시 만안구 안양동 504-21,14092,2013-08-22,영업/정상
경기,대학당약국,031-453-5454,경기도 안양시 동안구 경수대로 556 (호계동),경기도 안양시 동안구 호계동 996,14112,2004-06-01,영업/정상
경기,피영약국,031-388-5900,경기도 안양시 동안구 평촌대로 371 (비산동),경기도 안양시 동안구 비산동 1026-14,13919,2013-08-12,영업/정상
경기,어바인365약국,070-8080-0802,"경기도 안양시 동안구 경수대로 585, 상가2동 110호 (호계동)",경기도 안양시 동안구 호계동 1296 상가2동 110호,14114,2024-12-05,영업/정상
경기,중앙프라자약국,031-441-4111,"경기도 안양시 만안구 안양로 293, 중앙빌딩 (안양동)",경기도 안양시 만안구 안양동 676-101 중앙빌딩,14001,2021-10-20,영업/정상
경기,한일약국,031-471-3892,경기도 안양시 만안구 충훈로 87 (석수동),경기도 안양시 만안구 석수동 785-17,13974,2013-08-02,영업/정상
경기,세종우리약국,031-471-8241,경기도 안양시 만안구 충훈로 83(석수동),경기도 안양시 만안구 석수동 785-18,13974,2022-01-11,영업/정상
경기,대웅약국,031-384-8000,경기도 안양시 동안구 관평로 330 (관양동),경기도 안양시 동안구 관양동 1408,13931,2013-08-22,영업/정상
경기,수촌늘푸른약국,031-386-4310,"경기도 안양시 동안구 관악대로287번길 27, 태광빌딩 1층 (관양동)",경기도 안양시 동안구 관양동 1380-2 태광빌딩,13936,2024-11-22,영업/정상
경기,중앙프라자약국,031-441-4111,경기도 안양시 만안구 안양로 293 (안양동),경기도 안양시 만안구 안양동 676-101,14001,2019-06-27,영업/정상
경기,오행당약국,031-456-1191,경기도 안양시 동안구 귀인로 112 (호계동),경기도 안양시 동안구 호계동 926 흥화아파트상가,14081,2004-03-30,영업/정상
경기,힐링약국,031-387-9111,"경기도 안양시 동안구 관악대로106번길 77, 비산롯데캐슬 상가동 1층 107호 (비산동)",경기도 안양시 동안구 비산동 409 비산롯데캐슬 상가동 107호,13954,2022-12-13,영업/정상
경기,편한약국,031-452-7030,"경기도 안양시 동안구 경수대로 430, A동 106호 (호계동, 호계e-편한세상(아))",경기도 안양시 동안구 호계동 813 호계e-편한세상(아)상가 A동 106호,14126,2013-08-14,영업/정상
경기,온누리산소약국,031-468-0825,"경기도 안양시 만안구 박달로 431, 102호 (박달동)",경기도 안양시 만안구 박달동 157-13 102호,13978,2018-11-12,영업/정상
경기,베스트팜약국,031-388-7879,"경기도 안양시 동안구 귀인로 198, 베스트타운 111,112호 (평촌동)",경기도 안양시 동안구 평촌동 361 베스트타운,14103,2023-02-27,영업/정상
경기,새안양 보룡약국,031-465-0140,"경기도 안양시 만안구 안양로 259, 1층 (안양동)",경기도 안양시 만안구 안양동 627-202,13997,2019-01-09,영업/정상
경기,온정약국,031-443-0280,"경기도 안양시 만안구 장내로 125, 1층 5호 (안양동)",경기도 안양시 만안구 안양동 676-117,14001,2025-02-28,영업/정상
경기,일약국,031-468-1488,경기도 안양시 만안구 박달로 518 (박달동),경기도 안양시 만안구 박달동 68-16,14009,2013-08-19,영업/정상
경기,평촌대형약국,031-360-3063,"경기도 안양시 동안구 시민대로 311, 금강스마트빌딩 2층 210호 (관양동)",경기도 안양시 동안구 관양동 1746 금강스마트빌딩,14055,2026-07-02,영업/정상
경기,동안약국,031-348-9788,경기도 안양시 동안구 경수대로 673 (호계동),경기도 안양시 동안구 호계동 926-12,14081,2013-08-12,영업/정상
경기,세화약국,031-471-4122,"경기도 안양시 만안구 안양로 455-1, 1층 (석수동)",경기도 안양시 만안구 석수동 317-15,13970,2026-01-28,영업/정상
경기,고약국,031-455-7861,경기도 안양시 동안구 경수대로 529(호계동),경기도 안양시 동안구 호계동 968-2,14120,2022-01-14,영업/정상
경기,리본약국,031-441-7162,"경기도 안양시 만안구 안양로 316, VON PLAZA 117호 (안양동)",경기도 안양시 만안구 안양동 668-33 VON PLAZA,13992,2023-05-16,영업/정상
경기,덕천 태평양약국,031-443-7605,"경기도 안양시 만안구 태평로52번길 47, 덕천디스퀘어 103호 (안양동)",경기도 안양시 만안구 안양동 1389-3 덕천디스퀘어 103호,14037,2019-12-18,영업/정상
경기,안양365약국,031-380-1442,"경기도 안양시 동안구 동안로 119, 킴스아울렛 지하1층 일부호 (호계동)",경기도 안양시 동안구 호계동 1039-3 킴스아울렛,14073,2025-08-12,영업/정상
경기,한소망약국,031-421-8777,"경기도 안양시 동안구 흥안대로 378, 101호 (평촌동, 서울안과빌딩)",경기도 안양시 동안구 평촌동 138-1 서울안과빌딩 101호,14064,2015-11-21,영업/정상
경기,신세계온누리약국,031-464-0369,"경기도 안양시 동안구 임곡로 62, 임곡주공프라자 116호 (비산동)",경기도 안양시 동안구 비산동 514 임곡주공프라자 116호,13916,2022-05-27,영업/정상
경기,청솔약국,031-472-4115,"경기도 안양시 만안구 안양로 472, 진양빌딩 1층 (석수동)",경기도 안양시 만안구 석수동 320-20 진양빌딩,13965,2023-03-02,영업/정상
경기,정원온누리약국,031-386-9946,경기도 안양시 동안구 동안로 271 (비산동),경기도 안양시 동안구 비산동 354-10 뉴타운아파트상가 110호,13920,2013-07-30,영업/정상
경기,안양우리들약국,031-442-2221,"경기도 안양시 만안구 안양로 297, 1층 102호 (안양동)",경기도 안양시 만안구 안양동 676-214,14001,2026-01-22,영업/정상
경기,평촌마트약국,031-381-7218,"경기도 안양시 동안구 동안로 162, 홈플러스 지층 (비산동)",경기도 안양시 동안구 비산동 1109-3 홈플러스 지하1층,14046,2018-09-05,영업/정상
경기,우리온누리약국,031-386-0491,경기도 안양시 동안구 동안로 128 (호계동),경기도 안양시 동안구 호계동 1045,14072,2013-08-14,영업/정상
경기,청원약국,031-466-2440,경기도 안양시 만안구 안양로 364 (안양동),경기도 안양시 만안구 안양동 847-20,13991,2013-08-12,영업/정상
경기,그린프라자약국,031-455-7900,경기도 안양시 동안구 경수대로 558 (호계동),경기도 안양시 동안구 호계동 995-5,14112,2014-07-16,영업/정상
경기,미담약국,031-468-8697,"경기도 안양시 만안구 태평로52번길 31, 102호 (안양동)",경기도 안양시 만안구 안양동 1390-3 102호,14037,2025-01-17,영업/정상
경기,늘봄약국,031-465-0111,경기도 안양시 만안구 박달로 531 (박달동),경기도 안양시 만안구 박달동 74-10,13987,2013-08-14,영업/정상
경기,소망약국,031-383-7942,경기도 안양시 동안구 평촌대로211번길 16 (호계동),경기도 안양시 동안구 호계동 1048-2,14072,2013-08-19,영업/정상
경기,늘편한약국,031-466-1237,"경기도 안양시 만안구 안양로 307, 금상타워 103호 (안양동)",경기도 안양시 만안구 안양동 676-7 금상타워 103호,14001,2022-07-25,영업/정상
경기,은행약국,031-388-1986,"경기도 안양시 동안구 관평로319번길 6, 1층 (관양동)",경기도 안양시 동안구 관양동 1397-11,13936,2024-01-02,영업/정상
경기,플러스약국,031-425-4215,"경기도 안양시 동안구 흥안대로 524, 삼우프라자 1층 101호 (관양동)",경기도 안양시 동안구 관양동 1505-25 삼우프라자,13943,2023-04-25,영업/정상
경기,다온약국,032-661-6002,"경기도 부천시 원미구 신흥로 150, 위브더스테이트 7동 217호 (중동)",경기도 부천시 원미구 중동 1113 위브더스테이트,14574,2020-04-14,영업/정상
경기,동남온누리약국,032-349-5542,경기도 부천시 소사구 소사로 191 (소사본동),경기도 부천시 소사구 소사본동,14708,2013-08-21,영업/정상
경기,편한우리약국,032-326-1620,"경기도 부천시 원미구 중동로 256, 삼성프라자 203호일부호 (중동)",경기도 부천시 원미구 중동 1150-14 삼성프라자,14548,2022-07-21,영업/정상
경기,이화윤약국,032-651-3080,"경기도 부천시 소사구 경인로 210-1, 1층 일부호 (심곡본동)",경기도 부천시 소사구 심곡본동 667-5,14711,2024-10-08,영업/정상
경기,샘물약국,032-677-8930,"경기도 부천시 오정구 성지로101번길 38 (원종동, 금홍상가)",경기도 부천시 오정구 원종동 299-2,14414,2014-03-17,영업/정상
경기,가까운약국,032-678-8133,"경기도 부천시 원미구 수도로 202, 은성프라자 1층 일부호 (도당동)",경기도 부천시 원미구 도당동 43-3 은성프라자,14480,2023-02-21,영업/정상
경기,상동메디컬약국,070-4095-6825,"경기도 부천시 원미구 길주로 105, 드림모아 6층 603호 (상동)",경기도 부천시 원미구 상동 535-5 드림모아,14542,2024-06-10,영업/정상
경기,무지개약국,032-207-7020,"경기도 부천시 원미구 길주로 91 (상동, 비잔티움)",경기도 부천시 원미구 상동 534-6,14543,2017-04-11,영업/정상
경기,부천제일큰약국,032-321-8704,"경기도 부천시 원미구 송내대로 239, 소풍(부천터미널) 지하1층 BF14~19호 (상동)",경기도 부천시 원미구 상동 539-1 소풍(부천터미널),14545,2025-01-31,영업/정상
경기,동경약국,032-672-6633,경기도 부천시 오정구 중동로 403 (삼정동),,14499,2014-05-09,영업/정상
경기,중동동서약국,032-324-0210,"경기도 부천시 원미구 조마루로285번길 34, 이스트타워 원 108호 (중동)",경기도 부천시 원미구 중동 1129 이스트타워 원,14580,2024-08-23,영업/정상
경기,역곡큰약국,032-345-0222,"경기도 부천시 소사구 경인로 511, 역곡noon빌딩 105~109, 110, 113~120호 (괴안동)",경기도 부천시 소사구 괴안동 113-8 역곡noon빌딩,14676,2020-07-27,영업/정상
경기,굿모닝약국,032-611-5431,"경기도 부천시 소사구 경인로110번길 17, 1층 (송내동)",경기도 부천시 소사구 송내동 383-20,14727,2024-12-13,영업/정상
경기,환희약국,032-678-2169,경기도 부천시 오정구 오정로220번길 4 (오정동),경기도 부천시 오정구 오정동 577,14437,2013-08-13,영업/정상
경기,청아약국,032-657-7644,"경기도 부천시 원미구 중동로 100, 팰리스카운티 209호 (중동)",경기도 부천시 원미구 중동 1289 팰리스카운티 209호,14613,2022-10-05,영업/정상
경기,라온온누리약국,032-323-3231,"경기도 부천시 원미구 길주로 234, 1008호 (중동, 힐스테이트 중동)",경기도 부천시 원미구 중동 1301 힐스테이트 중동,14547,2022-06-09,영업/정상
경기,스마일약국,032-349-1119,"경기도 부천시 소사구 소사로 180, 1층 101호 (소사본동)",경기도 부천시 소사구 소사본동 184-8 101호,14762,2023-08-02,영업/정상
경기,센타약국,032-662-7778,"경기도 부천시 소사구 옥길로 123, 센타프라자 104호 (옥길동)",경기도 부천시 소사구 옥길동 726-1 센타프라자,14784,2021-02-17,영업/정상
경기,바른정한약국,032-343-8896,"경기도 부천시 소사구 소삼로 38, 휴안뷰 1층 103호 (소사본동)",경기도 부천시 소사구 소사본동 137-1 휴안뷰,14701,2019-12-20,영업/정상
경기,한미소약국,070-7718-9927,"경기도 부천시 원미구 도약로 35, 1층 (상동)",경기도 부천시 원미구 상동 524-1,14504,2022-05-23,영업/정상
경기,다인약국,070-4833-2763,"경기도 부천시 원미구 신흥로 223, 신중동역 랜드마크 푸르지오 시티 5층 514, 515호 (중동)","경기도 부천시 원미구 중동 1059 신중동역 랜드마크 푸르지오 시티 514,호",14539,2023-05-04,영업/정상
경기,태평양약국,032-684-6737,"경기도 부천시 오정구 성지로 101, 보영빌딩 108호 (원종동)",경기도 부천시 오정구 원종동 339-1 보영빌딩 108호,14414,2019-08-02,영업/정상
경기,뿌리약국,032-644-2561,"경기도 부천시 원미구 부천로 34, 김흥균산부인과 (심곡동)",경기도 부천시 원미구 심곡동 164-3 김흥균산부인과,14641,2017-05-26,영업/정상
경기,은성약국,032-677-8106,"경기도 부천시 원미구 수도로 182, 101호 (도당동, 삼성I파크)",경기도 부천시 원미구 도당동 42-1 삼성I파크,14480,2017-03-21,영업/정상
경기,별빛약국,032-612-1864,"경기도 부천시 소사구 옥길로 1, 스타필드시티 부천 2층 일부호 (옥길동)",경기도 부천시 소사구 옥길동 768 스타필드시티 부천,14789,2023-02-10,영업/정상
경기,박약국,032-715-9636,"경기도 부천시 원미구 부일로 293, LT TOWER 1층 일부호 (상동)",경기도 부천시 원미구 상동 318-5 LT TOWER,14621,2022-08-05,영업/정상
경기,미래약국,032-661-6534,경기도 부천시 원미구 장말로 198 (상동),경기도 부천시 원미구 상동 235-6,14618,2024-06-05,영업/정상
경기,하나로약국,032-326-5358,"경기도 부천시 원미구 중동로 258, 금강프라자 101호 (중동)",경기도 부천시 원미구 중동 1150 금강프라자,14548,2022-07-11,영업/정상
경기,고강녹십자약국,032-681-9222,경기도 부천시 오정구 역곡로 480 (고강동),,14408,2016-02-24,영업/정상
경기,우리좋은약국,032-205-0115,"경기도 부천시 원미구 길주로 280, 프리머스 부천타워 114호 (중동)",경기도 부천시 원미구 중동 1141-2 프리머스 부천타워,14548,2022-04-21,영업/정상
경기,아름약국,032-327-9922,"경기도 부천시 원미구 소향로 246, 새롬프라자 6차 107호 (중동)",경기도 부천시 원미구 중동 1134 새롬프라자 6차,14580,2022-05-26,영업/정상
경기,약사랑약국,032-662-4789,"경기도 부천시 원미구 부천로 57-1, 선영프라자 1층 101호 (심곡동)",경기도 부천시 원미구 심곡동 355-8 선영프라자,14633,2020-10-16,영업/정상
경기,포도마을약국,032-321-6451,"경기도 부천시 원미구 조마루로 137, 포도마을 삼보상가 101호 (중동)",경기도 부천시 원미구 중동 1170 포도마을,14583,2025-04-22,영업/정상
경기,원종이화약국,032-683-7133,경기도 부천시 오정구 소사로 754(원종동),경기도 부천시 오정구 원종동 280-12,14424,2022-05-16,영업/정상
경기,나라약국,032-327-3257,"경기도 부천시 원미구 길주로 205, 솔라리움A동 1층 109호 (중동)",경기도 부천시 원미구 중동 1034 솔라리움A동,14538,2021-03-02,영업/정상
경기,상동자이약국,032-212-5567,"경기도 부천시 원미구 부일로 203, 108호 (상동, 상동스카이뷰자이)",경기도 부천시 원미구 상동 413 상동스카이뷰자이,14598,2024-07-31,영업/정상
경기,스타약국,032-612-8881,"경기도 부천시 원미구 부천로29번길 7, 104호 (심곡동)",경기도 부천시 원미구 심곡동 177-1,14634,2018-10-26,영업/정상
경기,상동본약국,032-611-1088,"경기도 부천시 원미구 부일로297번길 27, 1층 일부 (상동)",경기도 부천시 원미구 상동 315-3,14621,2021-08-04,영업/정상
경기,누가약국,032-345-5453,"경기도 부천시 원미구 역곡로 24, 덕산 빌딩 105호 (역곡동)",경기도 부천시 원미구 역곡동 84 덕산 빌딩,14670,2019-04-16,영업/정상
경기,평화약국,032-321-6867,"경기도 부천시 원미구 중동로248번길 52, 네이버시티빌딩 104호 (중동)",경기도 부천시 원미구 중동 1145-2 네이버시티빌딩,14548,2024-12-19,영업/정상
경기,효원온누리약국,032-565-4668,"경기도 부천시 소사구 범안로 221, 1층 103호 (옥길동)",경기도 부천시 소사구 옥길동 777-1,14789,2019-05-03,영업/정상
경기,메디팜성모약국,032-349-0050,경기도 부천시 원미구 부일로571번길 55 (소사동),경기도 부천시 원미구 소사동 5-42,14647,2020-06-24,영업/정상
경기,온누리정성약국,032-328-2538,"경기도 부천시 원미구 부일로 223, 뉴코아중동백화점 1층 7호 (상동)",경기도 부천시 원미구 상동 461 뉴코아중동백화점,14623,2020-08-31,영업/정상
경기,부천한우리약국,032-612-1587,경기도 부천시 소사구 성주로 267 (심곡본동),경기도 부천시 소사구 심곡본동 675-1,14713,2012-10-12,영업/정상
경기,세명약국,032-345-4762,"경기도 부천시 소사구 소안로 24, 1층 101호 (괴안동)",경기도 부천시 소사구 괴안동 30-3,14699,2020-10-05,영업/정상
경기,도원온누리,032-710-9095,"경기도 부천시 소사구 경인로 65, 혜영빌딩 1층 일부호 (송내동)",경기도 부천시 소사구 송내동 366-7 혜영빌딩,14721,2022-10-14,영업/정상
경기,부천중동약국,032-324-0399,"경기도 부천시 원미구 길주로 288, 다운타운 105호 (중동)",경기도 부천시 원미구 중동 1141-5 다운타운,14548,2024-10-08,영업/정상
경기,원종고래약국,032-719-7334,"경기도 부천시 오정구 원종로 41, 1층 일부호 (원종동)",경기도 부천시 오정구 원종동 228-6,14427,2024-05-24,영업/정상
경기,나눔약국,032-625-2784,경기도 부천시 오정구 소사로 713 (원종동),경기도 부천시 오정구 원종동 375-1,14465,2018-05-04,영업/정상
경기,성가메디칼약국,032-341-4054,"경기도 부천시 원미구 부일로571번길 49, 1층 (소사동)",경기도 부천시 원미구 소사동 9,14647,2025-07-25,영업/정상
경기,건강돌봄약국,032-323-6709,"경기도 부천시 원미구 상동로 81, 센타프라자 103호 (상동)",경기도 부천시 원미구 상동 544-6 센타프라자 103호,14544,2023-07-12,영업/정상
경기,메디팜유경약국,032-342-8252,"경기도 부천시 소사구 범안로 117, 현대리치모아 4층 6호 (범박동)",경기도 부천시 소사구 범박동 155-2 현대리치모아,14782,2020-12-15,영업/정상
경기,메디슨약국,032-347-0771,"경기도 부천시 소사구 경인로536번길 27, 메디슨167 1층 104호 (괴안동)",경기도 부천시 소사구 괴안동 167 메디슨167,14679,2022-08-24,영업/정상
경기,튼튼약국,032-221-6774,"경기도 부천시 오정구 중동로 407, 세종빌딩 1층 (삼정동)",경기도 부천시 오정구 삼정동 293-30 세종빌딩,14499,2020-10-16,영업/정상
경기,대화메디컬약국,032-677-4383,"경기도 부천시 오정구 역곡로 482, 유하메디빌딩 105호 (고강동)",경기도 부천시 오정구 고강동 348-1 유하메디빌딩 105호,14408,2024-01-08,영업/정상
경기,나실약국,032-239-3653,"경기도 부천시 원미구 신흥로 223, 신중동역 랜드마크 푸르지오 시티 4층 414호 (중동)",경기도 부천시 원미구 중동 1059 신중동역 랜드마크 푸르지오 시티 414호,14539,2023-07-05,영업/정상
경기,이화약국,032-652-8684,"경기도 부천시 원미구 장말로 294, 1층 (심곡동)",경기도 부천시 원미구 심곡동 326,14615,2024-05-13,영업/정상
경기,스마일온누리약국,032-349-7582,"경기도 부천시 원미구 역곡로 3, 역곡덕지빌딩 101호 (역곡동)",경기도 부천시 원미구 역곡동 80-5 역곡덕지빌딩,14673,2023-09-21,영업/정상
경기,유원센터약국,032-240-6288,"경기도 부천시 원미구 조마루로385번길 92, 부천테크노밸리 U1 center 127호 (원미동)",경기도 부천시 원미구 원미동 39-1 부천테크노밸리 U1 center,14558,2021-09-27,영업/정상
경기,구세약국,032-349-4705,경기도 부천시 소사구 경인로 326-1 (소사본동),경기도 부천시 소사구 소사본동 91-31,14754,2020-07-16,영업/정상
경기,다산약국,032-344-8190,경기도 부천시 원미구 부일로 567(소사동),경기도 부천시 원미구 소사동 17-10,14647,2022-11-01,영업/정상
경기,경인종로약국,032-672-7155,"경기도 부천시 오정구 오정로 242, 낙원빌딩 (오정동)",경기도 부천시 오정구 오정동 555 낙원빌딩,14436,2023-04-20,영업/정상
