권역,펫샵명,전화번호,도로명주소,지번주소,우편번호,인허가일자,영업상태
경기,러빙펫 강아지분양 배곧본점,,"경기도 시흥시 서울대학로***번길 **, 서영베니스스퀘어 A-*호 (정왕동)",경기도 시흥시 정왕동 ****-* 서영베니스스퀘어 A-*호,15011,2021-03-26,영업/정상
경기,왕발고양이,,"경기도 시흥시 서울대학로***번길 **, 서영베니스스퀘어 ***호 (배곧동)",경기도 시흥시 배곧동 ***-* 서영베니스스퀘어 ***호,15011,2021-05-17,영업/정상
경기,베베멍 강아지분양 고양이분양 시흥본점,,"경기도 시흥시 은계번영길 **, 미림프라자 ***호 (은행동)",경기도 시흥시 은행동 ***-** 미림프라자 ***호,14923,2021-08-23,영업/정상
경기,드림독 강아지 고양이 안심분양센터 시흥점,,"경기도 시흥시 서울대학로***번길 **-**, ***동 ***, ***호 (배곧동, 시흥배곧 C* 호반 써밋플레이스)",경기도 시흥시 배곧동 *** 시흥배곧 C* 호반 써밋플레이스,15010,2021-09-28,영업/정상
경기,오늘은 그루밍,,"경기도 시흥시 함송로**번길 **, 세계로교회 *층 ***호 (정왕동)",경기도 시흥시 정왕동 ****-* 세계로교회,15020,2022-09-21,영업/정상
경기,멍블랑 강아지분양 시흥배곧점,,"경기도 시흥시 서울대학로***번길 **-**, B동 *층 ***호 (배곧동, 시흥배곧 C* 호반 써밋플레이스)",경기도 시흥시 배곧동 *** 시흥배곧 C* 호반 써밋플레이스,15011,2022-09-30,영업/정상
경기,오독안심분양센터 강아지분양 고양이분양 시흥점,,"경기도 시흥시 수인로 ****, *층 (신천동)",경기도 시흥시 신천동 ***-**,14904,2023-03-08,영업/정상
경기,멍냥멍냥,,"경기도 시흥시 매화*로 **, *층 (매화동)",경기도 시흥시 매화동 ***-*,14940,2023-05-11,영업/정상
경기,도그시장,,"경기도 시흥시 장현장곡로 **, ****동 ****호 (장현동, 시흥장현 루벤시아 *차)",경기도 시흥시 장현동 *** 시흥장현 루벤시아 *차,14996,2023-05-19,영업/정상
경기,홈플러스 시화점 수족관 코너,,"경기도 시흥시 희망공원로 ***, 홈플러스시화점 *층 (정왕동)",경기도 시흥시 정왕동 ****-* 홈플러스시화점,15081,2023-06-05,영업/정상
경기,밀레쥬 에듀파크,,"경기도 시흥시 거북섬북로 **, 아쿠아펫랜드 c동 *층 ***호 (정왕동)",경기도 시흥시 정왕동 **** 아쿠아펫랜드,15119,2023-07-14,영업/정상
경기,(주)밀레펫,031-485-5820,"경기도 시흥시 거북섬북로 **, 아쿠아펫랜드 C동 *층 ***호 (정왕동)",경기도 시흥시 정왕동 **** 아쿠아펫랜드,15119,2023-08-04,영업/정상
경기,퍼피에몽 강아지분양 시흥본점,,"경기도 시흥시 장현서*길 *, *층 ***호 (장현동)",경기도 시흥시 장현동 ***-*,14996,2023-11-03,영업/정상
경기,고양이 주택,,"경기도 시흥시 배곧*로 **, 센터프라자* *층 ***호 (배곧동)",경기도 시흥시 배곧동 ***-* 센터프라자*,15011,2024-01-24,영업/정상
경기,버디독 강아지분양 고양이분양 안심분양센터 시흥점,,"경기도 시흥시 대은로 **, 대양빌딩 *층 ***호 (은행동)",경기도 시흥시 은행동 ***-* 대양빌딩,14917,2024-03-13,영업/정상
경기,비타민 동물병원,031-432-9119,"경기도 시흥시 배곧*로 **-**, 광장프라자 *층 ***호 (배곧동)",경기도 시흥시 배곧동 *** 광장프라자,15010,2024-04-01,영업/정상
경기,라이프독 시흥점 24시 강아지분양 고양이분양,,"경기도 시흥시 서울대학로***번길 **, 시흥배곧 아브뉴프랑 센트럴 오렌지 ***호 (배곧동)",경기도 시흥시 배곧동 *** 시흥배곧 아브뉴프랑 센트럴 오렌지 ***호,15011,2024-04-25,영업/정상
경기,캣플코지눅 시화점,,"경기도 시흥시 정왕대로 ***, 성담스퀘어 *층 ***호 (정왕동)",경기도 시흥시 정왕동 ****-* 성담스퀘어,15066,2024-06-21,영업/정상
경기,오&Pet,,"경기도 시흥시 정왕대로 ***, 광개토빌딩* ***호 (정왕동)",경기도 시흥시 정왕동 ****-* 광개토빌딩*,15036,2024-07-31,영업/정상
경기,위드멍,,"경기도 시흥시 장현능곡로 ***, 시흥 플랑드르 ****호 (능곡동)",경기도 시흥시 능곡동 *** 시흥 플랑드르 ****호,15121,2024-09-06,영업/정상
경기,더 퍼펙트,,"경기도 시흥시 시청로 **, 시티프론트 *** The Five ***호 (장현동)",경기도 시흥시 장현동 ***-* 시티프론트 *** The Five,14998,2025-01-31,영업/정상
경기,신비한동물원,,"경기도 시흥시 은행로 ***-*, 성영빌딩 *층 (은행동)",경기도 시흥시 은행동 ***-* 성영빌딩,14916,2025-06-16,영업/정상
경기,맘스퍼피,,"경기도 시흥시 서울대학로***번길 **, 새롬프라자* ***호 (배곧동)",경기도 시흥시 배곧동 ***-* 새롬프라자* ***호,15011,2025-09-26,영업/정상
경기,주식회사 부타캣시흥,,"경기도 시흥시 비둘기공원*길 *, 성원상떼빌더센트럴 ***호 (대야동)",경기도 시흥시 대야동 ***-* 성원상떼빌더센트럴 ***호,14912,2025-11-26,영업/정상
경기,시흥강아지분양 루트켄넬,,"경기도 시흥시 장현천로 **, ***호 (능곡동)",경기도 시흥시 능곡동 *** ***호,15121,2025-12-16,영업/정상
경기,댕댕뿌치,,"경기도 시흥시 거북섬*길 *, 오션파크 ***, ***호 (정왕동)",경기도 시흥시 정왕동 ****-* 오션파크,15119,2026-01-09,영업/정상
경기,햄스터 분양샵 햄찌,,"경기도 군포시 번영로 ***, 제일프라자 *층 ***호 (금정동)",경기도 군포시 금정동 ***-* 제일프라자,15862,2025-07-21,영업/정상
경기,냥이타운,,"경기도 군포시 산본로***번길 **-**, 정완빌딩 *층 ***호 (산본동)",경기도 군포시 산본동 ****-* 정완빌딩,15865,2026-03-18,영업/정상
경기,컨트리애견의집,031-394-0514,"경기도 군포시 번영로 ***, *층 *호 (산본동, 유화프라자빌딩)",경기도 군포시 산본동 ****-* 유화프라자 *층 *호,15865,2008-07-11,영업/정상
경기,프로펫 애견샵,031-393-7079,"경기도 군포시 번영로 ***, *층 ***호 (금정동, 거성프라자)",경기도 군포시 금정동 ***-** 거성프라자 ***호,15828,2011-04-26,영업/정상
경기,AHA(아하),,"경기도 군포시 군포로***번길 *, *층 (금정동)",경기도 군포시 금정동 ***-*,15830,2022-07-05,영업/정상
경기,젝게코 앤 쥬,,"경기도 군포시 대야*로**번길 *, 신영프라자 ***호 (대야미동)",경기도 군포시 대야미동 ***-* 신영프라자 ***호,15888,2024-02-13,영업/정상
경기,캣플헤븐 AK플라자금정점,,"경기도 군포시 엘에스로 ***, *층 (금정동, 힐스테이트 금정역)",경기도 군포시 금정동 *** 힐스테이트 금정역,15809,2024-12-17,영업/정상
경기,행복한강아지,,"경기도 의왕시 내손중앙로 *, 벨포레스퀘어 ***호 (내손동)",경기도 의왕시 내손동 ***-*,16024,2016-04-14,영업/정상
경기,한강아쿠아 롯데마트 의왕점,,"경기도 의왕시 계원대학로 *, 롯데마트 *층 (내손동)",경기도 의왕시 내손동 *** 롯데마트,16036,2012-08-10,영업/정상
경기,펫가든 동물병원,031-422-4475,경기도 의왕시 계원대학로 * (내손동),경기도 의왕시 내손동 ***,,2013-06-24,영업/정상
경기,펫엔글라이더 하남미사점,,"경기도 하남시 미사강변동로 ***, ***호 (망월동)",경기도 하남시 망월동 **** ***호,12913,2026-02-10,영업/정상
경기,로얄수족관,,"경기도 하남시 덕풍서로 ** *층 (덕풍동, 하남풍산지구이마트)",경기도 하남시 덕풍동 *** 하남풍산지구이마트 *층,,2012-08-23,영업/정상
경기,밀크독 켄넬 앤 카페 강아지분양 하남미사점,031-792-5956,"경기도 하남시 미사강변중앙로 ***, *층 ***호 (망월동)",경기도 하남시 망월동 ****-*,12913,2019-06-19,영업/정상
경기,애견샵,,"경기도 하남시 하남대로 ***, 제*층 ***호 (신장동, 명지캐럿***)",경기도 하남시 신장동 ***-** 명지캐럿***,12957,2020-04-21,영업/정상
경기,호야펫,,경기도 하남시 미사강변한강로***번길 ** (망월동),경기도 하남시 망월동 ***-**,12903,2020-04-27,영업/정상
경기,꽃강아지,,"경기도 하남시 하남대로***번길 **, *층 (신장동)",경기도 하남시 신장동 ***-*,12949,2020-06-22,영업/정상
경기,이정훈 강아지,,"경기도 하남시 미사강변중앙로 ***, 에코브리지 ***호 (망월동)",경기도 하남시 망월동 **** 에코브리지,12913,2021-05-25,영업/정상
경기,PETIQUE,,"경기도 하남시 미사강변한강로***번길 **, *층 ***호 (망월동)",경기도 하남시 망월동 ***-**,12903,2021-06-10,영업/정상
경기,퍼피트랙,,"경기도 하남시 미사강변대로***번안길 **, 디럭스프라자* ***호 (망월동)",경기도 하남시 망월동 ***-* 디럭스프라자* ***호,12909,2021-07-27,영업/정상
경기,강아지분양 애견분양 퍼피플라워 하남점,,"경기도 하남시 미사강변한강로***번길 **, ***호 (망월동)",경기도 하남시 망월동 ****-* ***호,12923,2021-10-12,영업/정상
경기,멍냥이 곳간,031-793-6359,"경기도 하남시 신장동로 **, ***호 (신장동)",경기도 하남시 신장동 ***-* ***호,12948,2022-08-16,영업/정상
경기,큐티댕냥 하남 본점 강아지 고양이 분양,,"경기도 하남시 미사강변한강로 ***, 미사강변 스카이폴리스 나동 ***호 (망월동)",경기도 하남시 망월동 *** 미사강변 스카이폴리스 나동 ***호,12902,2022-11-18,영업/정상
경기,하남 강아지분양 고양이분양 도그마루,,"경기도 하남시 미사강변동로 **, 힐스테이트 에코 미사 ***호 (망월동)",경기도 하남시 망월동 **** 힐스테이트 에코 미사,12913,2022-12-12,영업/정상
경기,펫스티발,,"경기도 하남시 감일로***번길 **, ***호 (감일동)",경기도 하남시 감일동 ***-*,13001,2023-04-06,영업/정상
경기,라이프독 하남미사점 24시 강아지분양,,"경기도 하남시 미사강변동로 **, 힐스테이트 미사역 그랑파사쥬(**-*BL) ****호 (망월동)",경기도 하남시 망월동 **** 힐스테이트 미사역 그랑파사쥬(**-*BL),12913,2023-04-12,영업/정상
경기,키튼하우스,,"경기도 하남시 하남대로 ***, *층 (덕풍동)",경기도 하남시 덕풍동 ***-**,12966,2023-11-03,영업/정상
경기,강아지 호텔,,"경기도 하남시 미사강변한강로 ***, 미사강변 스카이폴리스 나동 *층 ***호 (망월동)",경기도 하남시 망월동 *** 미사강변 스카이폴리스,12902,2023-11-17,영업/정상
경기,오독안심분양센터 강아지분양 고양이분양 하남점,,"경기도 하남시 미사강변대로**번길 ***, 미사주차장 *층 ***, ***호 (풍산동)",경기도 하남시 풍산동 *** 미사주차장,12919,2023-12-01,영업/정상
경기,캣플,,"경기도 하남시 감일중앙로 **, *층층 ****호 (감이동, 감일 푸르지오 마크베르)",경기도 하남시 감이동 *** 감일 푸르지오 마크베르,12999,2023-12-08,영업/정상
경기,쇼룸,,"경기도 하남시 미사강변한강로***번안길 **, ***호 (망월동)",경기도 하남시 망월동 ***-*,12903,2024-04-03,영업/정상
경기,오픈주 하남스타필드점,,"경기도 하남시 미사대로 ***, 스타필드 하남 *층 ***호 (신장동)",경기도 하남시 신장동 *** 스타필드 하남,12942,2024-07-26,영업/정상
경기,퍼피빌,,"경기도 하남시 미사강변중앙로***번길 **, 신성프라자 **층 (망월동)",경기도 하남시 망월동 **** 신성프라자,12913,2024-08-02,영업/정상
경기,햄스팟,,"경기도 하남시 미사강변동로 **, 힐스테이트 미사역 그랑파사쥬(**-*BL) **블럭동 *층 ****호 (망월동)",경기도 하남시 망월동 **** 힐스테이트 미사역 그랑파사쥬(**-*BL),12913,2024-10-22,영업/정상
경기,블리스대디(Bully's daddy),070-4919-1248,"경기도 하남시 미사강변동로 **, 힐스테이트 에코 미사 *층 ***호 (망월동)",경기도 하남시 망월동 **** 힐스테이트 에코 미사,12913,2025-01-17,영업/정상
경기,이정훈 강아지 하남본점,,"경기도 하남시 미사강변중앙로 ***, 에코브리지 *층 ***-*호 (망월동)",경기도 하남시 망월동 **** 에코브리지,12913,2025-03-06,영업/정상
경기,PETIQUE,,"경기도 하남시 미사강변한강로***번길 **, ***호 (망월동)",경기도 하남시 망월동 ***-**,12903,2025-04-04,영업/정상
경기,하남강아지분양 고양이분양 견월당 본점,,"경기도 하남시 미사강변한강로***번길 *, *층 (망월동)",경기도 하남시 망월동 ****-*,12923,2025-09-05,영업/정상
경기,퍼피에몽 강아지분양 하남점,,"경기도 하남시 미사강변동로 ***, 미사푸르지오시티 A동 ***호 (망월동)",경기도 하남시 망월동 ****-* 미사푸르지오시티 A동,12913,2025-10-31,영업/정상
경기,고로캣 고양이카페,,"경기도 하남시 미사강변중앙로 ***, 미사 리버파크 ***~*호 (망월동)",경기도 하남시 망월동 ****-* 미사 리버파크,12913,2025-12-04,영업/정상
경기,펫파크 동백점,031-275-8833,경기도 용인시 기흥구 동백중앙로 *** (중동),경기도 용인시 기흥구 중동 ***-*,17006,2018-09-28,영업/정상
경기,웰니스클리닉동물병원,031-283-1357,"경기도 용인시 기흥구 용구대로 ****, 이마트트레이더스 구성점 *층 (보정동)",경기도 용인시 기흥구 보정동 ****-*** 이마트트레이더스 구성점,16907,2019-05-03,영업/정상
경기,(주)코스모스이펙트,,"경기도 용인시 기흥구 구갈로**번길 **-*, *층 ***-**호 (구갈동)",경기도 용인시 기흥구 구갈동 ***-*,16972,2019-07-23,영업/정상
경기,멍스라이프,031-281-5004,"경기도 용인시 기흥구 구성로***번길 **, *층 (청덕동)",경기도 용인시 기흥구 청덕동 ***-*,16914,2020-03-02,영업/정상
경기,하얀개마을,031-334-3336,"경기도 용인시 처인구 중부대로 ****, *층 (김량장동)",경기도 용인시 처인구 김량장동 ***,17062,2026-08-18,영업/정상
경기,그린아이스무역,,"경기도 용인시 기흥구 중부대로 ***, 가동 ***호 (상하동)",경기도 용인시 기흥구 상하동 ***-*,17070,2021-03-10,영업/정상
경기,고양이 분양 달타냥,,"경기도 용인시 기흥구 구갈로**번길 **, 삼성프라자 ***~*호 (구갈동)",경기도 용인시 기흥구 구갈동 ***-* 삼성프라자,16972,2021-07-23,영업/정상
경기,(주)우연컴퍼니,,"경기도 용인시 기흥구 강남로 *, 태평양프라자 *층 ***호 일부호 (구갈동)",경기도 용인시 기흥구 구갈동 ***-* 태평양프라자,16977,2022-11-29,영업/정상
경기,롯데마트 신갈점,031-527-4244,"경기도 용인시 기흥구 중부대로 ***, *층 *호 (신갈동, 기흥역 롯데캐슬스카이)",경기도 용인시 기흥구 신갈동 ** 기흥역 롯데캐슬스카이,17064,2024-12-11,영업/정상
경기,용인강아지분양 고양이분양 펫아미,,"경기도 용인시 기흥구 죽전로**번길 **-**, *층 (보정동)",경기도 용인시 기흥구 보정동 ****-*,16897,2025-12-17,영업/정상
경기,(주)이마트 수지점,031-270-1052,경기도 용인시 수지구 수지로 *** (신봉동),경기도 용인시 수지구 신봉동 ***,16845,2012-08-16,영업/정상
경기,베베스토리,,경기도 용인시 수지구 문인로**번길 **-* (풍덕천동),경기도 용인시 수지구 풍덕천동 ***-*,16829,2018-12-26,영업/정상
경기,웰니스 동물병원,,"경기도 용인시 수지구 성복*로 **, 지하*층 (성복동, 성복역롯데캐슬골드타운)",경기도 용인시 수지구 성복동 ** 성복역롯데캐슬골드타운,16847,2019-08-28,영업/정상
경기,라이프독 용인점 강아지고양이,,"경기도 용인시 수지구 현암로 **, ***호 (죽전동)",경기도 용인시 수지구 죽전동 ****-* ***호,16880,2021-02-23,영업/정상
경기,롤리,,"경기도 용인시 수지구 이종무로 **, *층 (고기동)",경기도 용인시 수지구 고기동 ***,16800,2021-03-18,영업/정상
경기,펫퍼스트 24시 강아지분양고양이분양 용인점,,"경기도 용인시 수지구 정든로*번길 *, 그린피아 ***호 (죽전동)",경기도 용인시 수지구 죽전동 ***-* 그린피아,16873,2022-01-13,영업/정상
경기,퍼피데일리,070-8248-3070,"경기도 용인시 수지구 이종무로 **, *층 (고기동)",경기도 용인시 수지구 고기동 ***,16800,2022-02-25,영업/정상
경기,이마트 죽전점,,"경기도 용인시 수지구 포은대로 ***, 이마트 *층 (죽전동)",경기도 용인시 수지구 죽전동 **** 이마트,16896,2024-06-03,영업/정상
경기,펫웨이브 광교지점,1551-1515,경기도 용인시 수지구 광교중앙로***번길 ** (상현동),"경기도 용인시 수지구 상현동 ****-* B동 ***,***호",16944,2025-06-16,영업/정상
경기,애니멀클럽,,"경기도 용인시 수지구 신봉*로***번길 **, B동 *층 (신봉동)",경기도 용인시 수지구 신봉동 ***-* B동,16803,2025-07-16,영업/정상
경기,(주)밀레펫,031-485-5820,경기도 용인시 처인구 명지로 ** (역북동),경기도 용인시 처인구 역북동 ***-*,17057,2013-10-22,영업/정상
경기,코기빌,031-321-3322,경기도 용인시 처인구 양지읍 죽양대로 ****,경기도 용인시 처인구 양지읍 양지리 *** 외 *필지(***-*),17158,2014-03-21,영업/정상
경기,힐링독파크,,경기도 용인시 처인구 이동읍 백옥대로 ***,경기도 용인시 처인구 이동읍 시미리 ***-*,17134,2018-06-26,영업/정상
경기,헬로우렙타일,,경기도 용인시 처인구 포곡읍 석성로***번길 **-**,경기도 용인시 처인구 포곡읍 마성리 ***-*,17024,2019-06-11,영업/정상
경기,블럭비즈몬,,"경기도 용인시 처인구 남사읍 한숲로 **, 아곡프라자 ***호",경기도 용인시 처인구 남사읍 아곡리 *** 아곡프라자 ***호,17117,2020-05-27,영업/정상
경기,보라펫,,경기도 용인시 처인구 신기로 ***(남동),경기도 용인시 처인구 남동 ***-**,17059,2021-09-10,영업/정상
경기,아로하스토리,031-526-0596,경기도 용인시 처인구 이동읍 백자로 ***-*,경기도 용인시 처인구 이동읍 서리 ***-*,17126,2022-03-28,영업/정상
경기,이쁘개 건강하개,,"경기도 용인시 처인구 명지로**번길 *-*, ***호 (역북동)",경기도 용인시 처인구 역북동 *** ***호,17056,2022-05-02,영업/정상
경기,뽀송하개 재워줄개,,"경기도 용인시 처인구 남사읍 처인성로 ***, *층",경기도 용인시 처인구 남사읍 완장리 ***-* *층,17115,2022-09-11,영업/정상
경기,오즈캣,,경기도 용인시 처인구 남사읍 아곡로**번길 *-*,경기도 용인시 처인구 남사읍 아곡리 ***-*,17117,2022-11-17,영업/정상
경기,야옹아멍멍해봐 용인남동점,031-338-0079,"경기도 용인시 처인구 백옥대로 ****, *층 ***호 (남동)",경기도 용인시 처인구 남동 *-*,17063,2023-08-18,영업/정상
경기,마렛트,,경기도 용인시 처인구 남사읍 각궁로 ***-**,경기도 용인시 처인구 남사읍 전궁리 **-*,17124,2023-11-03,영업/정상
경기,유앤미펫 강아지분양 고양이분양 용인점,,"경기도 용인시 처인구 명지로**번길 **, 파스텔시티 ***호 (역북동)",경기도 용인시 처인구 역북동 *** ***호,17055,2023-12-28,영업/정상
경기,사랑해주오 입양센터 용인점,,"경기도 용인시 처인구 모현읍 백옥대로 ****-**, *층",경기도 용인시 처인구 모현읍 초부리 ***-*,17037,2024-08-23,영업/정상
경기,봄봄,,"경기도 용인시 처인구 포곡읍 선장*로 **-*, 나동",경기도 용인시 처인구 포곡읍 신원리 ***,17022,2025-05-01,영업/정상
경기,놀러오개 애견연구소,,"경기도 용인시 처인구 모현읍 오포로 **, *층",경기도 용인시 처인구 모현읍 능원리 **-*,16884,2025-12-31,영업/정상
경기,쿨펫동물병원,031-679-0551,"경기도 용인시 기흥구 동백죽전대로 ***, 쥬네브썬월드빌딩 (중동)","경기도 용인시 기흥구 중동 *** 쥬네브썬월드빌딩 b***,***호",17006,2008-03-24,영업/정상
경기,로얄수족관,,"경기도 용인시 기흥구 동백죽전대로 *** (중동, 이마트 동백점)",경기도 용인시 기흥구 중동 *** 이마트 동백점,17006,2012-08-10,영업/정상
경기,My Love Cat(마이러브캣),,"경기도 용인시 기흥구 용구대로 ****, ***호 (보정동)",경기도 용인시 기흥구 보정동 ***-** ***호,16905,2016-02-26,영업/정상
경기,멍멍멍,,"경기도 용인시 기흥구 서천동로**번길 **-**, *층 (농서동)",경기도 용인시 기흥구 농서동 ***-* *층,17111,2016-11-04,영업/정상
경기,동물보듬센터 용인지점,,"경기도 용인시 기흥구 어정로 ***, 어정프라자 ***호 (상하동)",경기도 용인시 기흥구 상하동 ***-* 어정프라자,16986,2026-04-09,영업/정상
경기,반하나캣 산내점,,"경기도 파주시 교하로 **, *층 ***호 (목동동)",경기도 파주시 목동동 ***,10892,2026-08-07,영업/정상
경기,3J DOGS,,"경기도 파주시 하우*길 **, *층 *~*호 (야당동)",경기도 파주시 야당동 ***-**,10909,2026-07-13,영업/정상
경기,꼬리살랑,,"경기도 파주시 하우고개길 ***, *층 (야당동)",경기도 파주시 야당동 **-*,10909,2026-08-14,영업/정상
경기,주식회사 밀레펫,,"경기도 파주시 당하길 **, 이마트 (당하동)",경기도 파주시 당하동 ***-* 이마트,10866,2012-08-10,영업/정상
경기,(주)그린아쿠아펫,,"경기도 파주시 문산읍 방촌로 ****, 홈플러스",경기도 파주시 문산읍 당동리 *** 홈플러스,10816,2012-08-20,영업/정상
경기,으르렁애견카페,031-947-1981,"경기도 파주시 미래로 ***-**, *층 (동패동)",경기도 파주시 동패동 ****-*,10905,2015-10-22,영업/정상
경기,파주24시동물병원,031-944-5575,경기도 파주시 교하로 ** (목동동),,10892,2017-02-20,영업/정상
경기,해오름동물병원,,"경기도 파주시 문산읍 당동*로 **, 우리빌 ***호호",경기도 파주시 문산읍 당동리 ***-*,10816,2018-04-17,영업/정상
경기,이마트(운정점),,"경기도 파주시 한울로 ***, 이마트운정점 (동패동)",경기도 파주시 동패동 **** 이마트운정점,10905,2018-10-31,영업/정상
경기,댕복궁,,경기도 파주시 가람로**번길 **-**(와동동),경기도 파주시 와동동 ****-*,10870,2020-10-19,영업/정상
경기,"켄넬203 말티푸분양, 미니비숑분양",,경기도 파주시 가람로**번길 **-** (와동동),경기도 파주시 와동동 ****-*,10870,2021-03-23,영업/정상
경기,파주운정강아지분양 호야펫,,"경기도 파주시 산내로***번길 **-*, *층 (목동동)",경기도 파주시 목동동 ***-*,10892,2021-04-30,영업/정상
경기,낭만고양이(운정점),,"경기도 파주시 가재울로 **-**, *층 (목동동)",경기도 파주시 목동동 ***-*,10871,2022-03-17,영업/정상
경기,THE DOG SALON,,"경기도 파주시 경의로 ****, ***호 (야당동)",경기도 파주시 야당동 ****,10906,2022-04-15,영업/정상
경기,함께 있어줄개,,"경기도 파주시 운정역길 ***, ***,***호 (상지석동)",경기도 파주시 상지석동 ***-**,10910,2022-07-04,영업/정상
경기,놀면묘하냥 고양이카페,070-8770-7353,"경기도 파주시 가람로**번길 **-**, *층 (와동동)",경기도 파주시 와동동 ****,10870,2022-10-13,영업/정상
경기,플레이독 파주본점,,경기도 파주시 교하로 ***(신촌동),경기도 파주시 신촌동 *-**,10880,2022-11-16,영업/정상
경기,헤이뚜뚜,031-946-3999,"경기도 파주시 산내로*번길 **-**, *층 (목동동)",경기도 파주시 목동동 ****-*,10900,2023-02-08,영업/정상
경기,고양이분양 반하나캣,,"경기도 파주시 가람로**번길 **, *층 (와동동)",경기도 파주시 와동동 ****-*,10870,2023-11-14,영업/정상
경기,블레스펫,,경기도 파주시 심학산로 ** (서패동),경기도 파주시 서패동 ***-*,10883,2023-12-04,영업/정상
경기,디디에퍼피,,"경기도 파주시 심학산로 ***, 케이힐스 *층 ***호 (야당동)",경기도 파주시 야당동 **** 케이힐스,10908,2024-04-05,영업/정상
경기,워킹애니멀스쿨,,경기도 파주시 파주읍 통일로 ****,경기도 파주시 파주읍 봉암리 ***-*,10839,2024-04-30,영업/정상
경기,나의 집사,,"경기도 파주시 경의로 ****, 에펠타워 *층 ***호 (야당동)",경기도 파주시 야당동 **** 에펠타워,10908,2024-05-13,영업/정상
경기,펫퍼스트 24시 강아지분양 고양이분양 파주운정점,,"경기도 파주시 가람로**번길 **-**, *층 ***호 (와동동)",경기도 파주시 와동동 ****,10870,2024-09-05,영업/정상
경기,우리들의 댕댕이,070-7766-0703,"경기도 파주시 중앙로 ***, ***호 (금촌동, 동현아파트)",경기도 파주시 금촌동 ***-* 동현아파트,10932,2024-11-14,영업/정상
경기,유어펫 라운지 강아지분양,,"경기도 파주시 파주로 ***, *층 (당하동)",경기도 파주시 당하동 ***-*,10866,2025-04-02,영업/정상
경기,엘시안퍼피(L:SIAN PUPPY),,"경기도 파주시 하우고개길 ***, *호 (야당동)",경기도 파주시 야당동 ***-*,10909,2026-07-07,영업/정상
경기,헤이댕댕 2호점,,"경기도 이천시 부발읍 대산로 ***-*, 서화상가 ***호",경기도 이천시 부발읍 신하리 ***,17327,2025-12-31,영업/정상
경기,(주)이마트 이천점,,경기도 이천시 이섭대천로 ****-** (증포동),경기도 이천시 증포동 **-*,,2012-11-28,영업/정상
경기,하이몽,031-635-5775,경기도 이천시 서희로 ** (창전동),경기도 이천시 창전동 ***-**,17364,2016-04-07,영업/정상
경기,아이펫,031-638-4520,경기도 이천시 경충대로****번길 * (진리동),,17391,2009-01-30,영업/정상
경기,냥냥펀치,031-634-1119,경기도 이천시 경충대로****번길 ** (중리동),경기도 이천시 중리동 ***-*,17377,2019-05-20,영업/정상
경기,펫플러스라이프,031-634-0338,"경기도 이천시 부발읍 경충대로 ****, *층",경기도 이천시 부발읍 신하리 ***-*,17331,2020-03-06,영업/정상
경기,더멍멍,,"경기도 이천시 영창로***번길 *, *층 (갈산동)",경기도 이천시 갈산동 ***-*,17361,2020-12-27,영업/정상
경기,Majestic(마제스틱),,"경기도 이천시 대월면 대장로***번길 **, *층",경기도 이천시 대월면 대대리 **-*,17343,2021-11-16,영업/정상
경기,(주)펫에이앤씨 이천지점,,"경기도 이천시 마장면 덕이로***번길 ***-**, 덕평휴게소 **동",경기도 이천시 마장면 각평리 *** 덕평휴게소,17384,2026-08-26,영업/정상
경기,로버로드,,경기도 이천시 모가면 진상미로****번길 ***,경기도 이천시 모가면 진가리 ***-**,17408,2021-12-22,영업/정상
경기,셀리네,,경기도 이천시 대월면 대월로 ***,경기도 이천시 대월면 구시리 ***-*,17402,2021-12-22,영업/정상
경기,(주)베프,,경기도 이천시 마장면 중부대로 ***-*,경기도 이천시 마장면 표교리 ***,17384,2022-02-17,영업/정상
경기,롯데마트 이천점,031-8011-2500,"경기도 이천시 구만리로 ***, 지하*층 (안흥동, 이천 롯데캐슬 골드스카이)",경기도 이천시 안흥동 *** 이천 롯데캐슬 골드스카이,17372,2022-09-21,영업/정상
경기,보듬캣,,"경기도 이천시 이섭대천로 ****-**, ***호 (창전동)",경기도 이천시 창전동 ***-*,17369,2024-08-09,영업/정상
경기,골든파크,,경기도 이천시 마장면 중부대로***번길 ***,경기도 이천시 마장면 표교리 ***,17384,2025-06-10,영업/정상
경기,로맨틱 퍼피,,"경기도 안성시 공도읍 서동대로 ****, ***호",경기도 안성시 공도읍 양기리 ***-*,17558,2025-11-12,영업/정상
경기,로얄수족관,02-2690-7311,경기도 안성시 중앙로 *** (석정동),경기도 안성시 석정동 ***-*,,2012-09-28,영업/정상
경기,경기관상어,,경기도 안성시 공도읍 서동대로 ****,,17558,2014-12-04,영업/정상
경기,TIARA PET(티아라 펫),,경기도 안성시 죽산면 장원길 ***,경기도 안성시 죽산면 장원리 ***-*,17520,2015-05-28,영업/정상
경기,롯데마트안성점쿨펫,031-618-7533,경기도 안성시 공도읍 서동대로 **** (롯데마트),경기도 안성시 공도읍 양기리 ***,17558,2014-09-15,영업/정상
경기,풀독,,경기도 안성시 원곡면 방삼길 **-**,경기도 안성시 원곡면 칠곡리 ***,17555,2021-03-04,영업/정상
경기,개꿀,,경기도 김포시 대곶면 율생중앙로**번길 **,경기도 김포시 대곶면 율생리 ***-*,10039,2026-08-11,영업/정상
