권역,펫샵명,전화번호,도로명주소,지번주소,우편번호,인허가일자,영업상태
경기,블리스대디(Bully's daddy),070-4919-1248,"경기도 하남시 미사강변동로 **, 힐스테이트 에코 미사 *층 ***호 (망월동)",경기도 하남시 망월동 **** 힐스테이트 에코 미사,12913,2025-01-17,영업/정상
경기,펫파크 동백점,031-275-8833,경기도 용인시 기흥구 동백중앙로 *** (중동),경기도 용인시 기흥구 중동 ***-*,17006,2018-09-28,영업/정상
경기,웰니스클리닉동물병원,031-283-1357,"경기도 용인시 기흥구 용구대로 ****, 이마트트레이더스 구성점 *층 (보정동)",경기도 용인시 기흥구 보정동 ****-*** 이마트트레이더스 구성점,16907,2019-05-03,영업/정상
경기,멍스라이프,031-281-5004,"경기도 용인시 기흥구 구성로***번길 **, *층 (청덕동)",경기도 용인시 기흥구 청덕동 ***-*,16914,2020-03-02,영업/정상
경기,하얀개마을,031-334-3336,"경기도 용인시 처인구 중부대로 ****, *층 (김량장동)",경기도 용인시 처인구 김량장동 ***,17062,2026-08-18,영업/정상
경기,롯데마트 신갈점,031-527-4244,"경기도 용인시 기흥구 중부대로 ***, *층 *호 (신갈동, 기흥역 롯데캐슬스카이)",경기도 용인시 기흥구 신갈동 ** 기흥역 롯데캐슬스카이,17064,2024-12-11,영업/정상
경기,(주)이마트 수지점,031-270-1052,경기도 용인시 수지구 수지로 *** (신봉동),경기도 용인시 수지구 신봉동 ***,16845,2012-08-16,영업/정상
경기,퍼피데일리,070-8248-3070,"경기도 용인시 수지구 이종무로 **, *층 (고기동)",경기도 용인시 수지구 고기동 ***,16800,2022-02-25,영업/정상
경기,펫웨이브 광교지점,1551-1515,경기도 용인시 수지구 광교중앙로***번길 ** (상현동),"경기도 용인시 수지구 상현동 ****-* B동 ***,***호",16944,2025-06-16,영업/정상
경기,(주)밀레펫,031-485-5820,경기도 용인시 처인구 명지로 ** (역북동),경기도 용인시 처인구 역북동 ***-*,17057,2013-10-22,영업/정상
경기,코기빌,031-321-3322,경기도 용인시 처인구 양지읍 죽양대로 ****,경기도 용인시 처인구 양지읍 양지리 *** 외 *필지(***-*),17158,2014-03-21,영업/정상
경기,아로하스토리,031-526-0596,경기도 용인시 처인구 이동읍 백자로 ***-*,경기도 용인시 처인구 이동읍 서리 ***-*,17126,2022-03-28,영업/정상
경기,야옹아멍멍해봐 용인남동점,031-338-0079,"경기도 용인시 처인구 백옥대로 ****, *층 ***호 (남동)",경기도 용인시 처인구 남동 *-*,17063,2023-08-18,영업/정상
경기,쿨펫동물병원,031-679-0551,"경기도 용인시 기흥구 동백죽전대로 ***, 쥬네브썬월드빌딩 (중동)","경기도 용인시 기흥구 중동 *** 쥬네브썬월드빌딩 b***,***호",17006,2008-03-24,영업/정상
경기,으르렁애견카페,031-947-1981,"경기도 파주시 미래로 ***-**, *층 (동패동)",경기도 파주시 동패동 ****-*,10905,2015-10-22,영업/정상
경기,파주24시동물병원,031-944-5575,경기도 파주시 교하로 ** (목동동),,10892,2017-02-20,영업/정상
경기,놀면묘하냥 고양이카페,070-8770-7353,"경기도 파주시 가람로**번길 **-**, *층 (와동동)",경기도 파주시 와동동 ****,10870,2022-10-13,영업/정상
경기,헤이뚜뚜,031-946-3999,"경기도 파주시 산내로*번길 **-**, *층 (목동동)",경기도 파주시 목동동 ****-*,10900,2023-02-08,영업/정상
경기,우리들의 댕댕이,070-7766-0703,"경기도 파주시 중앙로 ***, ***호 (금촌동, 동현아파트)",경기도 파주시 금촌동 ***-* 동현아파트,10932,2024-11-14,영업/정상
경기,하이몽,031-635-5775,경기도 이천시 서희로 ** (창전동),경기도 이천시 창전동 ***-**,17364,2016-04-07,영업/정상
경기,아이펫,031-638-4520,경기도 이천시 경충대로****번길 * (진리동),,17391,2009-01-30,영업/정상
경기,냥냥펀치,031-634-1119,경기도 이천시 경충대로****번길 ** (중리동),경기도 이천시 중리동 ***-*,17377,2019-05-20,영업/정상
경기,펫플러스라이프,031-634-0338,"경기도 이천시 부발읍 경충대로 ****, *층",경기도 이천시 부발읍 신하리 ***-*,17331,2020-03-06,영업/정상
경기,롯데마트 이천점,031-8011-2500,"경기도 이천시 구만리로 ***, 지하*층 (안흥동, 이천 롯데캐슬 골드스카이)",경기도 이천시 안흥동 *** 이천 롯데캐슬 골드스카이,17372,2022-09-21,영업/정상
경기,로얄수족관,02-2690-7311,경기도 안성시 중앙로 *** (석정동),경기도 안성시 석정동 ***-*,,2012-09-28,영업/정상
경기,롯데마트안성점쿨펫,031-618-7533,경기도 안성시 공도읍 서동대로 **** (롯데마트),경기도 안성시 공도읍 양기리 ***,17558,2014-09-15,영업/정상
경기,하이몽,031-985-1259,"경기도 김포시 모담공원로 **, 상가동 ***호 (운양동, 한강신도시 반도유보라 *차)",경기도 김포시 운양동 ****-* 한강신도시 반도유보라 *차,10078,2019-02-21,영업/정상
경기,라이프독,031-988-6311,"경기도 김포시 김포한강*로 *, ***호 (장기동)",경기도 김포시 장기동 ****-*,10090,2019-03-28,영업/정상
경기,자랑하개,031-988-0881,경기도 김포시 대곶면 대명항로 ***,경기도 김포시 대곶면 대명리 ***-*,10040,2020-10-12,영업/정상
경기,꽃보다 개,070-7377-1022,경기도 김포시 고촌읍 은행영사정로**번길 **-*,경기도 김포시 고촌읍 신곡리 ****,10125,2012-12-06,영업/정상
경기,pet for you,070-7333-3311,경기도 김포시 양촌읍 양곡*로 *-*,경기도 김포시 양촌읍 구래리 ***-*,10059,2013-05-06,영업/정상
경기,한강아쿠아 롯데마트 김포한강점,02-2685-3485,"경기도 김포시 김포한강*로 ** (장기동, e편한세상캐널시티, 롯데마트)",경기도 김포시 장기동 ****,10090,2014-01-06,영업/정상
경기,코아스,031-997-0081,"경기도 김포시 고촌읍 인향로***번길 *, *층",경기도 김포시 고촌읍 태리 ****,10132,2015-04-04,영업/정상
경기,애견세상,031-833-7773,경기도 연천군 전곡읍 전곡로 ***,경기도 연천군 전곡읍 전곡리 ***-**,11034,2014-01-23,영업/정상
강원,멍군애견,033-241-5896,강원특별자치도 춘천시 춘천로 ***-* (효자동),강원특별자치도 춘천시 효자동 ***-**,24292,2018-09-05,영업/정상
강원,도그스테이블 석사점,033-264-0024,강원특별자치도 춘천시 안마산로 ***-** (석사동),강원특별자치도 춘천시 석사동 ***,24417,2019-09-04,영업/정상
강원,(주)밀레펫,033-240-1051,강원특별자치도 춘천시 경춘로 **** (온의동),강원특별자치도 춘천시 온의동 ***,24435,2012-08-20,영업/정상
강원,롯데마트 춘천점(한강아쿠아),031-527-4244,강원특별자치도 춘천시 방송길 ** (온의동),강원특별자치도 춘천시 온의동 *-**,,2012-09-07,영업/정상
강원,히포코코,033-253-3523,"강원특별자치도 춘천시 중앙로**번길 *, *층 (조양동)",강원특별자치도 춘천시 조양동 ***-*,24353,2017-09-28,영업/정상
강원,송원애견의집,033-263-9209,"강원특별자치도 춘천시 춘천로 ***, *층 (후평동)",강원특별자치도 춘천시 후평동 ***-**,24292,2018-03-16,영업/정상
강원,강아지집,033-745-6685,강원특별자치도 원주시 천사로 *** (일산동),강원특별자치도 원주시 일산동 ***-**,26425,2008-03-26,영업/정상
강원,이마트 원주점,033-749-1234,강원특별자치도 원주시 북원로 **** (무실동),강원특별자치도 원주시 무실동 ****-*,,2012-08-10,영업/정상
강원,와우펫,033-761-8066,강원특별자치도 원주시 단관길 *** (관설동),강원특별자치도 원주시 관설동 ****-**,26472,2015-08-06,영업/정상
강원,착한애견분양(원주점),033-731-6543,강원특별자치도 원주시 무실로 *** (단계동),,26475,2017-09-21,영업/정상
강원,월드펫(애완동물할인매장),033-732-2299,"강원특별자치도 원주시 서원대로 **, *층 (단계동)",강원특별자치도 원주시 단계동 ***-*,26409,2019-03-29,영업/정상
강원,시계박사 엔젤수족관,033-763-5551,강원특별자치도 원주시 치악로 **** (개운동),강원특별자치도 원주시 개운동 ***-**,26443,2020-11-12,영업/정상
강원,(주)밀레펫 강릉점,033-649-1052,강원특별자치도 강릉시 경강로 ****-** (견소동),강원특별자치도 강릉시 송정동 ****-*,,2012-08-16,영업/정상
강원,강릉애견하우스,033-647-0787,"강원특별자치도 강릉시 솔올로*번길 **, *동 *층 (교동)",강원특별자치도 강릉시 교동 ****-*,25515,2013-03-13,영업/정상
강원,파충류카페 비비안,033-648-1100,"강원특별자치도 강릉시 대학길 *, *층 (금학동)",강원특별자치도 강릉시 금학동 **,25540,2020-08-06,영업/정상
강원,애견프라자,033-648-7777,"강원특별자치도 강릉시 율곡로 ****, *층 (옥천동)",강원특별자치도 강릉시 옥천동 ***-*,25551,2021-01-14,영업/정상
강원,애견백화점,033-533-4498,"강원특별자치도 동해시 해안로 *** (발한동, 애견백화점)",강원특별자치도 동해시 발한동 ***-**,25727,2008-04-29,영업/정상
강원,동해애견센터,033-535-4355,,강원특별자치도 동해시 천곡동 ***,,2008-06-16,영업/정상
강원,(주)밀레펫 (이마트동해점),033-539-7051,강원특별자치도 동해시 천곡로 *** (천곡동),강원특별자치도 동해시 천곡동 ***,,2012-08-09,영업/정상
강원,애견 미용실,033-637-0447,강원특별자치도 속초시 교동로 ** (교동),강원특별자치도 속초시 교동 ***-***,24829,2011-06-21,영업/정상
강원,벤지애견,033-631-1134,강원특별자치도 속초시 번영로 ** (금호동),강원특별자치도 속초시 금호동 ***-**,24842,2011-06-21,영업/정상
강원,조아독,033-635-5253,강원특별자치도 속초시 엑스포로 ***(교동),강원특별자치도 속초시 교동 ***-***,24836,2015-10-05,영업/정상
강원,개편한세상,033-638-0907,강원특별자치도 속초시 바람꽃마을길 *** (노학동),강원특별자치도 속초시 노학동 ****-***,24867,2017-03-23,영업/정상
강원,강아지와 고양이,033-631-4404,강원특별자치도 속초시 동해대로 **** (조양동),강원특별자치도 속초시 조양동 ****-***,24888,2017-11-29,영업/정상
강원,깡촌강쥐,033-344-5581,"강원특별자치도 횡성군 횡성읍 문정로**번길 **, *층",강원특별자치도 횡성군 횡성읍 읍상리 ***-*,25232,2008-07-14,영업/정상
강원,도그파파안,033-333-8301,강원특별자치도 평창군 진부면 진부중앙로 **,강원특별자치도 평창군 진부면 하진부리 **-*,25332,2018-07-11,영업/정상
강원,(주)더조은펫타운,033-335-0004,강원특별자치도 평창군 평창읍 종부*길 ***-**,강원특별자치도 평창군 평창읍 종부리 **-**,25377,2021-10-27,영업/정상
강원,바람난 강아지,033-672-0045,"강원특별자치도 양양군 양양읍 남문로 *, 부남빌딩 *층",강원특별자치도 양양군 양양읍 남문리 ***-*,25030,2018-10-17,영업/정상
강원,피플앤독,033-672-2360,"강원특별자치도 양양군 강현면 동해대로 ****, 속초애견미용학원",강원특별자치도 양양군 강현면 물치리 **-* 속초애견미용학원,25000,2018-04-14,영업/정상
강원,People&Dog(피플앤독),033-672-2360,"강원특별자치도 양양군 강현면 동해대로 ****, 속초애견미용학원",강원특별자치도 양양군 강현면 물치리 **-* 속초애견미용학원,25000,2018-04-14,영업/정상
충북,야옹아 멍멍해봐,043-856-0049,충청북도 충주시 계명대로 *** (연수동),충청북도 충주시 연수동 ***-**,27351,2015-10-13,영업/정상
충북,퍼스트독앤캣,043-855-1223,충청북도 충주시 예성로 *** (연수동),충청북도 충주시 연수동 ***-*,27348,2018-12-06,영업/정상
충북,해피애견하우스,043-842-4522,충청북도 충주시 갱고개로 ** (교현동),충청북도 충주시 교현동 ***-**,27374,2019-03-29,영업/정상
충북,골드애견,043-845-0079,충청북도 충주시 지현천변*길 **-* (지현동),충청북도 충주시 지현동 ***,27412,2008-07-24,영업/정상
충북,견우애견,043-846-8654,충청북도 충주시 사직로 *** (지현동),충청북도 충주시 지현동,27412,2008-12-02,영업/정상
충북,(주)더부루벨,043-841-1052,"충청북도 충주시 중원대로 **** (문화동, 이마트)",충청북도 충주시 문화동 ****,27407,2012-08-22,영업/정상
충북,(주)롯데마트(충주점),043-841-2500,"충청북도 충주시 봉계*길 ** (칠금동, 충주공용버스터미널)",충청북도 충주시 칠금동,27360,2012-09-03,영업/정상
충북,로얄수족관(이마트충주점),043-841-1052,충청북도 충주시 중원대로 **** (문화동),충청북도 충주시 문화동 ****,27407,2014-10-07,영업/정상
충북,미미애견,043-642-9950,"충청북도 제천시 내토로 ***, *층 (영천동)",충청북도 제천시 영천동 ***,27185,2015-08-04,영업/정상
충북,독스타엔모어웹,043-646-0313,충청북도 제천시 바이오밸리*로 *(왕암동),충청북도 제천시 왕암동 ***,27159,2021-08-10,영업/정상
충북,야옹아멍멍해봐,043-644-0045,"충청북도 제천시 의림대로 ***-*, *층 (중앙로*가)",충청북도 제천시 중앙로*가 **-**,27166,2024-07-29,영업/정상
충북,쥬티 펫,043-731-0973,"충청북도 옥천군 옥천읍 문장로 **-*, *동",충청북도 옥천군 옥천읍 문정리 ***-* *동,29040,2017-12-15,영업/정상
충북,퍼피엔젤,043-742-5008,"충청북도 영동군 영동읍 계산로 **, 퍼피엔젤",충청북도 영동군 영동읍 계산리 ***-* 퍼피엔젤,29144,2014-04-02,영업/정상
충북,이츠펫(진천점),043-536-0079,충청북도 진천군 진천읍 중앙서로 **,충청북도 진천군 진천읍 읍내리 ***-*,27833,2013-11-04,영업/정상
충북,내강아지&내야옹이,043-536-0066,충청북도 진천군 진천읍 중앙동로 ***,충청북도 진천군 진천읍 읍내리 ***-**,27849,2017-08-07,영업/정상
충북,이츠펫 광혜원점,043-536-0045,충청북도 진천군 광혜원면 장기길 *,충청북도 진천군 광혜원면 광혜원리 ***-*,27806,2018-03-19,영업/정상
충북,또오개,043-535-5251,"충청북도 진천군 진천읍 중앙동로 ***, *층",충청북도 진천군 진천읍 읍내리 ***-**,27849,2018-11-19,영업/정상
충북,금왕테오애견용품점,043-882-8975,충청북도 음성군 금왕읍 음성로 ****,충청북도 음성군 금왕읍 무극리 ***-**,27628,2013-09-23,영업/정상
충북,우리 강아지가 말을 해요,043-883-2622,"충청북도 음성군 맹동면 대하로 ***, ***호",충청북도 음성군 맹동면 두성리 ****,27738,2016-03-28,영업/정상
충북,고래의꿈 수족관,043-877-2579,충청북도 음성군 맹동면 대하로 ***,충청북도 음성군 맹동면 두성리 ****,27738,2020-04-14,영업/정상
충남,아지사랑,041-582-2930,충청남도 천안시 서북구 성환읍 성환*로 **,충청남도 천안시 서북구 성환읍 성환리 ***-*,,2011-12-16,영업/정상
충남,주식회사 밀레펫(이마트 천안점),041-620-1052,충청남도 천안시 서북구 충무로 *** (쌍용동),충청남도 천안시 서북구 쌍용동 ***,,2012-08-09,영업/정상
충남,한강아쿠아 영어조합법인,031-527-4244,충청남도 천안시 서북구 성정두정로 * (성정동),충청남도 천안시 서북구 성정동 ****,,2012-09-07,영업/정상
충남,야옹아놀자,041-569-6363,충청남도 천안시 서북구 오성로 *** (성정동),충청남도 천안시 서북구 성정동 ****,31109,2019-05-24,영업/정상
충남,(주)코스모스이펙트,02-6212-8587,"충청남도 천안시 서북구 봉정로 ***, 성정빌딩 *층 (성정동)",충청남도 천안시 서북구 성정동 ***-** 성정빌딩,31145,2019-12-19,영업/정상
충남,천안 강아지분양 고양이분양 도그마루,1566-8713,"충청남도 천안시 서북구 불당**대로 **, 마블러스티타워 *동 *층 ***호·***호·***호 (불당동)",충청남도 천안시 서북구 불당동 ****-* *동 *층 ***호·***호·***호,31156,2021-11-02,영업/정상
충남,천안 강아지분양 고양이분양 베베펫,1577-3401,"충청남도 천안시 서북구 원두정*길 **, 도정빌딩 *층 (두정동)","충청남도 천안시 서북구 두정동 *** 도정빌딩, *층 전체",31107,2025-05-08,영업/정상
충남,야옹아멍멍해봐(원성점),041-562-0049,충청남도 천안시 동남구 충절로 *** (원성동),충청남도 천안시 동남구 원성동 ***-*,31186,2017-04-04,영업/정상
충남,천안 강아지분양 고양이분양 나라애견본점,041-568-0079,"충청남도 천안시 동남구 대흥로 ***, 수평빌딩 (성황동)",충청남도 천안시 동남구 성황동 **-** 수평빌딩,31121,2018-02-08,영업/정상
충남,금비동물병원,041-856-8082,충청남도 공주시 관골*길 ** (신관동),충청남도 공주시 신관동 ***-*,32575,2008-10-10,영업/정상
충남,호두네,041-856-0049,충청남도 공주시 번영*로 ** (신관동),충청남도 공주시 신관동 ***-*,32575,2018-07-02,영업/정상
충남,야옹아 멍멍해봐,041-932-0038,충청남도 보령시 한내로 **(동대동),충청남도 보령시 동대동 ***-**,33433,2022-06-09,영업/정상
충남,이츠펫 온양점,041-544-0049,충청남도 아산시 온천대로 ****-* (방축동),충청남도 아산시 방축동 ***-*,31504,2017-06-19,영업/정상
충남,야옹아 멍멍해봐 탕정점,041-533-0279,"충청남도 아산시 탕정면 매곡로 **-*, ***호",충청남도 아산시 탕정면 매곡리 ***-**,31461,2021-12-13,영업/정상
충남,한강아쿠아영어조합법인,031-527-4244,충청남도 서산시 충의로 ** (갈산동),충청남도 서산시 예천동 ***-**,,2012-09-17,영업/정상
충남,야옹아 멍멍해봐 강아지고양이 충남서산점,041-664-0049,충청남도 서산시 율지**로 ** (동문동),충청남도 서산시 동문동 ***-*,31993,2016-07-05,영업/정상
충남,쥬티애견 금산점,041-754-0974,충청남도 금산군 금산읍 비단로 ***,충청남도 금산군 금산읍 상리 *-*,32732,2021-02-16,영업/정상
충남,개최고,041-633-8009,충청남도 홍성군 홍성읍 홍성천길 ***,충청남도 홍성군 홍성읍 오관리 ***-*,32236,2016-08-03,영업/정상
충남,show dog,041-633-6631,충청남도 홍성군 홍북읍 애향*길 *,충청남도 홍성군 홍북읍 신경리 ***,32257,2020-05-22,영업/정상
충남,야옹아 멍멍해봐,041-634-8660,충청남도 홍성군 홍성읍 조양로 ***-*,충청남도 홍성군 홍성읍 오관리 ***-*,32231,2008-10-22,영업/정상
충남,펫빌리지,070-8655-9316,"충청남도 태안군 태안읍 그절미길 *-**, *층",충청남도 태안군 태안읍 장산리 ***-*,32145,2024-03-15,영업/정상
전북,멍멍아 놀자,063-283-9500,전북특별자치도 전주시 완산구 거마평로 *** (효자동*가),전북특별자치도 전주시 완산구 효자동*가 ***,55054,2013-10-23,영업/정상
전북,로얄펫 강아지분양 고양이분양 전주본점,063-275-0720,전북특별자치도 전주시 덕진구 기린대로 *** (덕진동*가),전북특별자치도 전주시 덕진구 덕진동*가 ***-*,54888,2015-03-31,영업/정상
전북,개린이집 강아지분양 고양이분양 전주본점,063-901-6002,전북특별자치도 전주시 완산구 서원로 *** (효자동*가),전북특별자치도 전주시 완산구 효자동*가 *-*,55050,2017-05-17,영업/정상
전북,수아리아리애견,063-222-2073,"전북특별자치도 전주시 완산구 성지산로 **, *층 (삼천동*가)",전북특별자치도 전주시 완산구 삼천동*가 ***-*,55084,2008-06-18,영업/정상
전북,(주)롯데마트(전주점),031-527-4244,"전북특별자치도 전주시 완산구 우전로 *** (효자동*가, 롯데마트)",전북특별자치도 전주시 완산구 효자동*가 ****-*,54966,2012-08-29,영업/정상
전북,로얄펫 강아지분양 고양이분양 전주점,063-905-8990,"전북특별자치도 전주시 완산구 백제대로 ***, 놀부보쌈 *층 (중화산동*가)",전북특별자치도 전주시 완산구 중화산동*가 ***-* 놀부보쌈,54980,2023-08-01,영업/정상
전북,퍼피랩 강아지분양 고양이분양 전주본점,063-255-5040,"전북특별자치도 전주시 덕진구 동부대로 ****, *층 (송천동*가)",전북특별자치도 전주시 덕진구 송천동*가 ***-**,54828,2024-06-13,영업/정상
전북,놀러오개,063-446-0311,"전북특별자치도 군산시 미원로 ***-*, 놀러오개 (미원동)",전북특별자치도 군산시 미원동 *** 놀러오개,54028,2020-02-18,영업/정상
전북,한강아쿠아영어조합법인 롯데마트 군산점,031-527-4244,"전북특별자치도 군산시 수송로 ***, 롯데마트 *층 (수송동)",전북특별자치도 군산시 수송동 *** 롯데마트 *층,54091,2022-08-27,영업/정상
전북,군산 고양이카페 아이캣유,063-732-0202,"전북특별자치도 군산시 경촌안*길 **, 경암동철길마을 상가 ** *층 (경암동)",전북특별자치도 군산시 경암동 ***-* 경암동철길마을 상가 **,54033,2025-06-13,영업/정상
전북,고롱고롱,063-732-2628,"전북특별자치도 군산시 계산로 **, 메가플레이스 *층 ***호 (지곡동)",전북특별자치도 군산시 지곡동 ***-* ***호,54106,2025-12-02,영업/정상
전북,예삐애견,063-833-9111,전북특별자치도 익산시 무왕로 **** (부송동),전북특별자치도 익산시 부송동 ***-**,54557,2008-04-02,영업/정상
전북,애견코리아,063-857-2298,전북특별자치도 익산시 익산대로 *** (창인동*가),전북특별자치도 익산시 창인동*가 **-**,54593,2008-04-02,영업/정상
전북,핫도그,063-832-7142,전북특별자치도 익산시 무왕로**길 * (부송동),전북특별자치도 익산시 부송동 ***-**,54554,2008-04-02,영업/정상
전북,우리들애견,063-835-7117,전북특별자치도 익산시 무왕로 **** (부송동),전북특별자치도 익산시 부송동 ***,54562,2008-04-02,영업/정상
전북,(주)롯데마트(익산점),063-570-2500,전북특별자치도 익산시 무왕로 **** (영등동),전북특별자치도 익산시 영등동 ***-*,,2012-09-05,영업/정상
전북,당당이 애견,063-833-0724,전북특별자치도 익산시 익산대로 *** (창인동*가),전북특별자치도 익산시 창인동*가 **-**,,2012-10-16,영업/정상
전북,야옹아멍멍해봐(전북 익산점),063-835-9080,"전북특별자치도 익산시 인북로 ***, 코리아나빌딩 (갈산동)",전북특별자치도 익산시 갈산동 ***-* 코리아나빌딩,54595,2018-08-01,영업/정상
전북,귀엽개,063-832-2345,전북특별자치도 익산시 궁동로 ** (영등동),전북특별자치도 익산시 영등동 ***-*,54546,2019-02-28,영업/정상
전북,익산원펫,063-917-5001,"전북특별자치도 익산시 황등면 황등로 ***, *층",전북특별자치도 익산시 황등면 황등리 ***-**,54533,2022-01-04,영업/정상
전북,익산 고양이카페 아이캣유,063-918-5113,"전북특별자치도 익산시 평동로 ***, *층 (평화동)",전북특별자치도 익산시 평화동 *** 진영유공압,54674,2023-11-05,영업/정상
전북,고양이카페 아이캣유,063-723-3325,전북특별자치도 익산시 고봉로**길 ** (영등동),전북특별자치도 익산시 영등동 ***-**,54545,2026-06-04,영업/정상
전북,강아지나라 강아지분양 익산점,063-853-5222,전북특별자치도 익산시 익산대로 *** (창인동*가),전북특별자치도 익산시 창인동*가 **-**,54593,2008-04-02,영업/정상
전북,오늘도 이쁘개,063-632-2123,전북특별자치도 남원시 요천로 ****-* (고죽동),전북특별자치도 남원시 고죽동 ***,55734,2020-08-06,영업/정상
전북,도그 앤 캣,063-542-0262,"전북특별자치도 김제시 동서로 ***, *동 ***호 (요촌동)",전북특별자치도 김제시 요촌동 **-** *동 ***호,54379,2018-06-22,영업/정상
경북,팍스펫,054-292-2997,"경상북도 포항시 남구 오천읍 원동로 **, *동 ***호",경상북도 포항시 남구 오천읍 원리 **** *동 ***호,37882,2026-02-26,영업/정상
경북,루이비똥 개 애견샵,054-291-8145,경상북도 포항시 남구 오천읍 해병로***번길 **,경상북도 포항시 남구 오천읍 세계리 ***-*,37913,2016-04-29,영업/정상
경북,헬로독,054-283-5675,경상북도 포항시 북구 용당로 ** (대흥동),경상북도 포항시 북구 대흥동 ***-*,37742,2019-07-31,영업/정상
경북,개왕마마,054-232-1322,"경상북도 포항시 북구 천마로 **, *층 (양덕동)",경상북도 포항시 북구 양덕동 **** *층,37588,2022-09-30,영업/정상
경북,뽀뽀애견,054-244-1903,경상북도 포항시 북구 불종로 **-* (대흥동),경상북도 포항시 북구 대흥동 ***-**,,2009-06-08,영업/정상
경북,도그에이드,054-277-3887,,경상북도 포항시 북구 대흥동 ***-*,,2009-06-12,영업/정상
경북,포항애견,054-272-3340,경상북도 포항시 북구 용당로 **-* (대흥동),경상북도 포항시 북구 대흥동 ***-**,,2009-06-12,영업/정상
경북,프란다스의 개,054-247-8949,경상북도 포항시 북구 선착로 ** (대신동),경상북도 포항시 북구 대신동 **-*,,2009-06-30,영업/정상
경북,멍멍아 야옹해봐,054-248-3993,,경상북도 포항시 북구 대흥동 ***-**,,2009-10-01,영업/정상
경북,강아지마을,054-244-5288,경상북도 포항시 북구 용당로 ***-* (덕산동),경상북도 포항시 북구 덕산동 ***-*,,2010-08-02,영업/정상
경북,솔말티즈,054-282-8340,경상북도 포항시 북구 용당로 ** (대흥동),경상북도 포항시 북구 대흥동 ***-*,,2009-06-30,영업/정상
경북,핑크애견하우스,054-272-8171,경상북도 포항시 북구 용당로 **-* (대흥동),경상북도 포항시 북구 대흥동 ***-**,,2010-05-10,영업/정상
경북,(주)이마트 포항점 애완/원계,054-223-1052,경상북도 포항시 남구 냉천로 ** (인덕동),경상북도 포항시 남구 인덕동 ***-***,,2012-08-17,영업/정상
경북,이마트 포항 이동점,054-721-1052,경상북도 포항시 북구 대이로 *** (득량동),경상북도 포항시 북구 득량동 ***,,2012-08-17,영업/정상
경북,모모애견,054-274-9007,경상북도 포항시 남구 연일읍 연일로***번길 **,경상북도 포항시 남구 연일읍 생지리 ***,37843,2013-10-24,영업/정상
경북,막둥이애견,054-262-0969,경상북도 포항시 북구 흥해읍 흥해로 **,경상북도 포항시 북구 흥해읍 성내리 **-**,37538,2013-11-12,영업/정상
경북,쿠치올로,054-254-9994,경상북도 포항시 북구 천마로**번길 ** (양덕동),경상북도 포항시 북구 양덕동 ****-*,37589,2014-03-06,영업/정상
경북,하이도그 애견샵,054-743-0014,경상북도 경주시 봉황로 *** (성건동),경상북도 경주시 성건동 ***-**,38137,2016-12-12,영업/정상
경북,애견#,054-435-4490,"경상북도 김천시 부곡중앙길 **, ***호 (부곡동, 부원빌라)",경상북도 김천시 부곡동 ***-** 부원빌라 ***호,39627,2010-12-24,영업/정상
경북,채리애견샵,054-437-6019,경상북도 김천시 신음새동네길 ** (신음동),경상북도 김천시 신음동 ***-*,39544,2014-03-17,영업/정상
경북,햇살이네,054-434-8852,경상북도 김천시 농소면 월곡길 **,경상북도 김천시 농소면 월곡리 ***-*,39659,2018-12-28,영업/정상
경북,플라잉독,054-434-4978,"경상북도 김천시 해오름*로*길 **, ***호 (율곡동)",경상북도 김천시 율곡동 **,39660,2021-01-25,영업/정상
경북,톰앤키티,054-433-0045,경상북도 김천시 감문면 문화로 ***,경상북도 김천시 감문면 남곡리 ***-*,39507,2022-06-30,영업/정상
경북,컴온독,054-436-3337,경상북도 김천시 시청로 **(신음동),경상북도 김천시 신음동 ***-*,39547,2022-11-21,영업/정상
경북,로얄수족관,054-420-1234,"경상북도 김천시 시청로 **, 이마트 (신음동)",경상북도 김천시 신음동 ***-* 이마트,39547,2023-08-08,영업/정상
경북,돌봄,054-854-8588,경상북도 안동시 옥동*길 **-** (옥동),경상북도 안동시 옥동 ***-**,36664,2018-02-26,영업/정상
경북,롯데마트구미점수족관코너,051-806-8990,"경상북도 구미시 구미대로**길 **, 롯데마트구미점 *층 (신평동)",경상북도 구미시 신평동 *** 롯데마트구미점,39255,2025-01-08,영업/정상
경북,애견왕국,054-472-4527,경상북도 구미시 인동북길 ** (인의동),경상북도 구미시 인의동 ***-*,39433,2018-05-10,영업/정상
경북,오도꾸 애견샵,054-608-8500,"경상북도 구미시 구미중앙로**길 *, *층 (원평동)",경상북도 구미시 원평동 ****-**,39232,2019-02-01,영업/정상
경북,멜로디펫살롱,054-462-0068,"경상북도 구미시 상사서로**길 **, 주원빌딩 *층 (상모동)",경상북도 구미시 상모동 ***-*,39335,2019-02-01,영업/정상
경북,전지적 참견,054-454-8343,경상북도 구미시 산호대로**길 **-** (옥계동),경상북도 구미시 옥계동 ***-*,39184,2019-03-25,영업/정상
경북,품에,054-458-6682,경상북도 구미시 송동로 **(도량동),경상북도 구미시 도량동 ***-*,39215,2021-10-08,영업/정상
경북,펫매니저,054-476-1119,경상북도 구미시 인동북길 **-* (인의동),경상북도 구미시 인의동 ***-**,39436,2013-02-01,영업/정상
